node1	label	node2
P4403	data_type	quantity
P4404	data_type	external-identifier
P4405	data_type	external-identifier
P4406	data_type	external-identifier
P4407	data_type	external-identifier
P4408	data_type	external-identifier
P4409	data_type	external-identifier
P4410	data_type	external-identifier
P4411	data_type	external-identifier
P4412	data_type	external-identifier
P4413	data_type	external-identifier
P4414	data_type	external-identifier
P4415	data_type	external-identifier
P4416	data_type	external-identifier
P4417	data_type	external-identifier
P4418	data_type	external-identifier
P4419	data_type	external-identifier
P442	data_type	external-identifier
P4421	data_type	external-identifier
P4422	data_type	external-identifier
P4423	data_type	external-identifier
P4424	data_type	item
P4425	data_type	item
P4426	data_type	item
P4427	data_type	external-identifier
P4428	data_type	item
P4429	data_type	external-identifier
P443	data_type	string
P4430	data_type	external-identifier
P4431	data_type	external-identifier
P4432	data_type	external-identifier
P4433	data_type	external-identifier
P4434	data_type	external-identifier
P4435	data_type	external-identifier
P4436	data_type	external-identifier
P4437	data_type	item
P4438	data_type	external-identifier
P4439	data_type	external-identifier
P444	data_type	string
P4440	data_type	external-identifier
P4441	data_type	quantity
P4442	data_type	quantity
P4443	data_type	item
P4444	data_type	item
P4445	data_type	quantity
P4446	data_type	item
P4447	data_type	quantity
P4448	data_type	quantity
P4449	data_type	external-identifier
P4450	data_type	external-identifier
P4451	data_type	external-identifier
P4452	data_type	item
P4453	data_type	external-identifier
P4454	data_type	external-identifier
P4455	data_type	external-identifier
P4456	data_type	external-identifier
P4457	data_type	external-identifier
P4458	data_type	external-identifier
P4459	data_type	external-identifier
P4460	data_type	external-identifier
P4461	data_type	external-identifier
P4462	data_type	external-identifier
P4463	data_type	external-identifier
P4464	data_type	external-identifier
P4465	data_type	external-identifier
P4466	data_type	external-identifier
P4467	data_type	external-identifier
P4468	data_type	external-identifier
P4469	data_type	external-identifier
P447	data_type	item
P4470	data_type	external-identifier
P4471	data_type	external-identifier
P4472	data_type	external-identifier
P4473	data_type	external-identifier
P4474	data_type	external-identifier
P4475	data_type	external-identifier
P4476	data_type	external-identifier
P4477	data_type	external-identifier
P4478	data_type	external-identifier
P4479	data_type	external-identifier
P4480	data_type	external-identifier
P4481	data_type	external-identifier
P4482	data_type	external-identifier
P4483	data_type	external-identifier
P4484	data_type	external-identifier
P4485	data_type	external-identifier
P4486	data_type	external-identifier
P4487	data_type	external-identifier
P4488	data_type	external-identifier
P4489	data_type	external-identifier
P449	data_type	item
P4490	data_type	external-identifier
P4491	data_type	external-identifier
P4493	data_type	external-identifier
P4494	data_type	external-identifier
P4495	data_type	external-identifier
P4496	data_type	string
P4498	data_type	external-identifier
P450	data_type	item
P4500	data_type	quantity
P4501	data_type	quantity
P4502	data_type	external-identifier
P4503	data_type	external-identifier
P4504	data_type	external-identifier
P4505	data_type	external-identifier
P4506	data_type	string
P4507	data_type	external-identifier
P4508	data_type	external-identifier
P4509	data_type	external-identifier
P451	data_type	item
P4510	data_type	item
P4511	data_type	quantity
P4512	data_type	external-identifier
P4513	data_type	external-identifier
P4514	data_type	external-identifier
P4515	data_type	external-identifier
P4516	data_type	external-identifier
P4517	data_type	external-identifier
P4518	data_type	external-identifier
P4519	data_type	quantity
P452	data_type	item
P4520	data_type	external-identifier
P4521	data_type	external-identifier
P4522	data_type	external-identifier
P4523	data_type	external-identifier
P4524	data_type	external-identifier
P4525	data_type	external-identifier
P4526	data_type	external-identifier
P4527	data_type	external-identifier
P4528	data_type	external-identifier
P4529	data_type	external-identifier
P453	data_type	item
P4530	data_type	external-identifier
P4531	data_type	external-identifier
P4532	data_type	external-identifier
P4533	data_type	external-identifier
P4534	data_type	external-identifier
P4535	data_type	external-identifier
P4536	data_type	external-identifier
P4537	data_type	external-identifier
P4538	data_type	external-identifier
P4539	data_type	external-identifier
P454	data_type	external-identifier
P4540	data_type	external-identifier
P4541	data_type	external-identifier
P4542	data_type	external-identifier
P4543	data_type	item
P4544	data_type	external-identifier
P4545	data_type	item
P4546	data_type	external-identifier
P4547	data_type	external-identifier
P4548	data_type	external-identifier
P4549	data_type	external-identifier
P455	data_type	external-identifier
P4550	data_type	external-identifier
P4551	data_type	external-identifier
P4552	data_type	item
P4553	data_type	external-identifier
P4554	data_type	external-identifier
P4555	data_type	external-identifier
P4556	data_type	external-identifier
P4557	data_type	external-identifier
P4558	data_type	external-identifier
P4559	data_type	external-identifier
P4560	data_type	external-identifier
P4561	data_type	external-identifier
P4562	data_type	external-identifier
P4563	data_type	external-identifier
P4564	data_type	external-identifier
P4565	data_type	string
P4566	data_type	time
P4567	data_type	external-identifier
P4568	data_type	external-identifier
P4569	data_type	external-identifier
P457	data_type	item
P4571	data_type	external-identifier
P4572	data_type	external-identifier
P4573	data_type	string
P4574	data_type	external-identifier
P4575	data_type	string
P4576	data_type	external-identifier
P4577	data_type	external-identifier
P4578	data_type	external-identifier
P4579	data_type	external-identifier
P458	data_type	external-identifier
P4580	data_type	external-identifier
P4581	data_type	external-identifier
P4582	data_type	external-identifier
P4583	data_type	external-identifier
P4584	data_type	item
P4585	data_type	external-identifier
P4586	data_type	item
P4587	data_type	external-identifier
P4588	data_type	external-identifier
P4589	data_type	external-identifier
P459	data_type	item
P4590	data_type	external-identifier
P4591	data_type	external-identifier
P4592	data_type	external-identifier
P4593	data_type	external-identifier
P4594	data_type	external-identifier
P4595	data_type	string
P4596	data_type	external-identifier
P4597	data_type	external-identifier
P4598	data_type	external-identifier
P4599	data_type	item
P460	data_type	item
P4600	data_type	item
P4601	data_type	external-identifier
P4602	data_type	time
P4604	data_type	external-identifier
P4605	data_type	external-identifier
P4606	data_type	external-identifier
P4607	data_type	external-identifier
P4608	data_type	item
P4609	data_type	external-identifier
P461	data_type	item
P4610	data_type	external-identifier
P4611	data_type	external-identifier
P4612	data_type	external-identifier
P4613	data_type	external-identifier
P4614	data_type	item
P4615	data_type	external-identifier
P4616	data_type	external-identifier
P4617	data_type	external-identifier
P4618	data_type	external-identifier
P4619	data_type	external-identifier
P462	data_type	item
P4620	data_type	external-identifier
P4621	data_type	external-identifier
P4622	data_type	item
P4623	data_type	external-identifier
P4624	data_type	item
P4625	data_type	external-identifier
P4626	data_type	item
P4627	data_type	external-identifier
P4628	data_type	item
P4629	data_type	external-identifier
P463	data_type	item
P4630	data_type	external-identifier
P4631	data_type	external-identifier
P4632	data_type	external-identifier
P4633	data_type	string
P4634	data_type	item
P4635	data_type	external-identifier
P4636	data_type	external-identifier
P4637	data_type	external-identifier
P4638	data_type	external-identifier
P4639	data_type	external-identifier
P464	data_type	external-identifier
P4640	data_type	string
P4641	data_type	external-identifier
P4642	data_type	external-identifier
P4643	data_type	external-identifier
P4644	data_type	external-identifier
P4645	data_type	external-identifier
P4646	data_type	item
P4647	data_type	item
P4649	data_type	item
P465	data_type	string
P4650	data_type	external-identifier
P4651	data_type	external-identifier
P4652	data_type	external-identifier
P4653	data_type	item
P4654	data_type	string
P4655	data_type	external-identifier
P4656	data_type	url
P4657	data_type	external-identifier
P4658	data_type	external-identifier
P4659	data_type	external-identifier
P466	data_type	item
P4660	data_type	external-identifier
